,policyID,county
12499,143484,LAKE COUNTY
12500,773693,LAKE COUNTY
12501,713756,LAKE COUNTY
12502,608869,LAKE COUNTY
12503,223524,LAKE COUNTY
12504,219392,LAKE COUNTY
12505,898329,LAKE COUNTY
12506,653946,LAKE COUNTY
12507,847621,LAKE COUNTY
12508,724543,LAKE COUNTY
12509,917903,LAKE COUNTY
12510,663766,LAKE COUNTY
12511,286992,LAKE COUNTY
12512,577692,SEMINOLE COUNTY
12513,187411,SEMINOLE COUNTY
12514,311604,SEMINOLE COUNTY
12515,174177,SEMINOLE COUNTY
12516,213448,SEMINOLE COUNTY
12517,274935,SEMINOLE COUNTY
12518,948820,SEMINOLE COUNTY
12519,667338,SEMINOLE COUNTY
12520,179334,SEMINOLE COUNTY
12521,421877,SEMINOLE COUNTY
12522,628435,SEMINOLE COUNTY
12523,787484,SEMINOLE COUNTY
12524,775248,SEMINOLE COUNTY
12525,836419,SEMINOLE COUNTY
12526,661371,SEMINOLE COUNTY
12527,233305,SEMINOLE COUNTY
12528,964831,SEMINOLE COUNTY
12529,491735,SEMINOLE COUNTY
12530,599909,SEMINOLE COUNTY
12531,115759,SEMINOLE COUNTY
12532,103910,SEMINOLE COUNTY
12533,177552,SEMINOLE COUNTY
12534,127480,SEMINOLE COUNTY
12535,420750,SEMINOLE COUNTY
12536,526613,SEMINOLE COUNTY
12537,136391,BREVARD COUNTY
12538,934564,BREVARD COUNTY
12539,969644,BREVARD COUNTY
12540,182274,BREVARD COUNTY
12541,121831,BREVARD COUNTY
12542,701635,BREVARD COUNTY
12543,120330,BREVARD COUNTY
12544,383635,BREVARD COUNTY
12545,508475,BREVARD COUNTY
12546,680160,BREVARD COUNTY
12547,418720,BREVARD COUNTY
12548,577287,BREVARD COUNTY
12549,873756,BREVARD COUNTY
12550,176015,BREVARD COUNTY
12551,452703,BREVARD COUNTY
12552,128476,BREVARD COUNTY
12553,360753,BREVARD COUNTY
12554,648013,BREVARD COUNTY
12555,239707,BREVARD COUNTY
12556,693367,BREVARD COUNTY
12557,213596,BREVARD COUNTY
12558,577914,BREVARD COUNTY
12559,781748,BREVARD COUNTY
12560,302839,BREVARD COUNTY
12561,991342,BREVARD COUNTY
12562,679996,BREVARD COUNTY
12563,224655,BREVARD COUNTY
12564,497249,BREVARD COUNTY
12565,914042,BREVARD COUNTY
12566,602819,BREVARD COUNTY
12567,911287,BREVARD COUNTY
12568,458938,BREVARD COUNTY
12569,529403,BREVARD COUNTY
12570,321855,BREVARD COUNTY
12571,696255,BREVARD COUNTY
12572,295552,BREVARD COUNTY
12573,832772,BREVARD COUNTY
12574,752538,BREVARD COUNTY
12575,335983,BREVARD COUNTY
12576,187890,BREVARD COUNTY
12577,925819,BREVARD COUNTY
12578,134576,BREVARD COUNTY
12579,402977,BREVARD COUNTY
12580,514371,BREVARD COUNTY
12581,719458,BREVARD COUNTY
12582,859223,BREVARD COUNTY
12583,448048,LAKE COUNTY
12584,879715,LAKE COUNTY
12585,724806,LAKE COUNTY
12586,242142,LAKE COUNTY
12587,568657,LAKE COUNTY
12588,970530,LAKE COUNTY
12589,399258,LAKE COUNTY
12590,915610,LAKE COUNTY
12591,678536,LAKE COUNTY
12592,573659,LAKE COUNTY
12593,609171,LAKE COUNTY
12594,599486,LAKE COUNTY
12595,173396,LAKE COUNTY
12596,750065,LAKE COUNTY
12597,851334,LAKE COUNTY
12598,516891,LAKE COUNTY
12599,841196,LAKE COUNTY
12600,976422,LAKE COUNTY
12601,317529,LAKE COUNTY
12602,781517,LAKE COUNTY
12603,759856,LAKE COUNTY
12604,766731,LAKE COUNTY
12605,506324,LAKE COUNTY
12606,266696,LAKE COUNTY
12607,725148,LAKE COUNTY
12608,427052,LAKE COUNTY
12609,244117,LAKE COUNTY
12610,553152,LAKE COUNTY
12611,835017,LAKE COUNTY
12612,133276,LAKE COUNTY
12613,633377,LAKE COUNTY
12614,747494,LAKE COUNTY
12615,712993,LAKE COUNTY
12616,577856,LAKE COUNTY
12617,981709,MARION COUNTY
12618,722146,ORANGE COUNTY
12619,360950,ORANGE COUNTY
12620,769090,ORANGE COUNTY
12621,817873,ORANGE COUNTY
12622,338605,ORANGE COUNTY
12623,255359,ORANGE COUNTY
12624,734410,ORANGE COUNTY
12625,923716,ORANGE COUNTY
12626,923379,ORANGE COUNTY
12627,816153,ORANGE COUNTY
12628,110542,ORANGE COUNTY
12629,583462,ORANGE COUNTY
12630,372897,ORANGE COUNTY
12631,974125,ORANGE COUNTY
12632,273893,ORANGE COUNTY
12633,610613,ORANGE COUNTY
12634,429393,ORANGE COUNTY
12635,931747,ORANGE COUNTY
12636,938261,ORANGE COUNTY
12637,275097,ORANGE COUNTY
12638,963194,ORANGE COUNTY
12639,962540,ORANGE COUNTY
12640,318132,ORANGE COUNTY
12641,523621,ORANGE COUNTY
12642,176811,ORANGE COUNTY
12643,621837,ORANGE COUNTY
12644,730438,ORANGE COUNTY
12645,882715,ORANGE COUNTY
12646,612195,ORANGE COUNTY
12647,392881,ORANGE COUNTY
12648,549901,ORANGE COUNTY
12649,552193,ORANGE COUNTY
12650,870605,ORANGE COUNTY
12651,458496,ORANGE COUNTY
12652,390812,ORANGE COUNTY
12653,939948,ORANGE COUNTY
12654,688713,ORANGE COUNTY
12655,582098,ORANGE COUNTY
12656,238055,ORANGE COUNTY
12657,945666,ORANGE COUNTY
12658,216810,ORANGE COUNTY
12659,897720,ORANGE COUNTY
12660,616356,ORANGE COUNTY
12661,476603,SEMINOLE COUNTY
12662,369540,SEMINOLE COUNTY
12663,176946,SEMINOLE COUNTY
12664,151291,SEMINOLE COUNTY
12665,501132,SEMINOLE COUNTY
12666,764188,SEMINOLE COUNTY
12667,223325,SEMINOLE COUNTY
12668,602049,ORANGE COUNTY
12669,966347,ORANGE COUNTY
12670,869308,ORANGE COUNTY
12671,320555,ORANGE COUNTY
12672,717978,ORANGE COUNTY
12673,354610,SEMINOLE COUNTY
12674,131259,ORANGE COUNTY
12675,410105,SEMINOLE COUNTY
12676,732819,SEMINOLE COUNTY
12677,837306,SEMINOLE COUNTY
12678,697040,SEMINOLE COUNTY
12679,215085,SEMINOLE COUNTY
12680,236002,SEMINOLE COUNTY
12681,309121,SEMINOLE COUNTY
12682,687876,SEMINOLE COUNTY
12683,349859,SEMINOLE COUNTY
12684,429842,SEMINOLE COUNTY
12685,354448,SEMINOLE COUNTY
12686,131985,SEMINOLE COUNTY
12687,792646,SEMINOLE COUNTY
12688,334041,ORANGE COUNTY
12689,934663,ORANGE COUNTY
12690,183923,ORANGE COUNTY
12691,312527,ORANGE COUNTY
12692,638274,ORANGE COUNTY
12693,604983,ORANGE COUNTY
12694,725314,ORANGE COUNTY
12695,131642,ORANGE COUNTY
12696,845805,ORANGE COUNTY
12697,605259,ORANGE COUNTY
12698,340960,ORANGE COUNTY
12699,860869,SEMINOLE COUNTY
12700,485802,ORANGE COUNTY
12701,871277,ORANGE COUNTY
12702,125295,SEMINOLE COUNTY
12703,213677,ORANGE COUNTY
12704,785258,ORANGE COUNTY
12705,706116,ORANGE COUNTY
12706,118047,ORANGE COUNTY
12707,463330,ORANGE COUNTY
12708,427323,ORANGE COUNTY
12709,341452,ORANGE COUNTY
12710,932212,ORANGE COUNTY
12711,225880,ORANGE COUNTY
12712,450771,ORANGE COUNTY
12713,906560,ORANGE COUNTY
12714,938364,ORANGE COUNTY
12715,848763,ORANGE COUNTY
12716,599149,ORANGE COUNTY
12717,673674,ORANGE COUNTY
12718,148098,ORANGE COUNTY
12719,458869,ORANGE COUNTY
12720,347448,ORANGE COUNTY
12721,643806,ORANGE COUNTY
12722,251228,ORANGE COUNTY
12723,490153,ORANGE COUNTY
12724,849173,ORANGE COUNTY
12725,909475,ORANGE COUNTY
12726,827295,ORANGE COUNTY
12727,217304,ORANGE COUNTY
12728,734957,ORANGE COUNTY
12729,132584,ORANGE COUNTY
12730,849230,SEMINOLE COUNTY
12731,454123,SEMINOLE COUNTY
12732,741104,SEMINOLE COUNTY
12733,639946,SEMINOLE COUNTY
12734,460949,SEMINOLE COUNTY
12735,472690,SEMINOLE COUNTY
12736,547928,SEMINOLE COUNTY
12737,285042,ORANGE COUNTY
12738,155020,ORANGE COUNTY
12739,747478,ORANGE COUNTY
12740,498346,ORANGE COUNTY
12741,717069,ORANGE COUNTY
12742,517679,ORANGE COUNTY
12743,378502,ORANGE COUNTY
12744,931419,ORANGE COUNTY
12745,998479,ORANGE COUNTY
12746,305150,ORANGE COUNTY
12747,508362,ORANGE COUNTY
12748,529535,ORANGE COUNTY
12749,470785,ORANGE COUNTY
12750,466438,ORANGE COUNTY
12751,862877,ORANGE COUNTY
12752,514695,ORANGE COUNTY
12753,849331,ORANGE COUNTY
12754,698114,ORANGE COUNTY
12755,235008,ORANGE COUNTY
12756,608130,ORANGE COUNTY
12757,280588,ORANGE COUNTY
12758,232898,ORANGE COUNTY
12759,636630,ORANGE COUNTY
12760,232656,ORANGE COUNTY
12761,392985,ORANGE COUNTY
12762,800881,BREVARD COUNTY
12763,353562,BREVARD COUNTY
12764,425805,BREVARD COUNTY
12765,586177,BREVARD COUNTY
12766,552334,BREVARD COUNTY
12767,756664,BREVARD COUNTY
12768,182583,BREVARD COUNTY
12769,207890,BREVARD COUNTY
12770,985640,BREVARD COUNTY
12771,774475,BREVARD COUNTY
12772,478779,BREVARD COUNTY
12773,609605,BREVARD COUNTY
12774,534032,BREVARD COUNTY
12775,584812,BREVARD COUNTY
12776,910572,BREVARD COUNTY
12777,435757,BREVARD COUNTY
12778,589038,BREVARD COUNTY
12779,352448,BREVARD COUNTY
12780,401585,BREVARD COUNTY
12781,347036,BREVARD COUNTY
12782,418542,BREVARD COUNTY
12783,129968,BREVARD COUNTY
12784,933827,BREVARD COUNTY
12785,380912,BREVARD COUNTY
12786,351621,BREVARD COUNTY
12787,451265,BREVARD COUNTY
12788,135046,BREVARD COUNTY
12789,867811,BREVARD COUNTY
12790,392016,BREVARD COUNTY
12791,605211,BREVARD COUNTY
12792,329072,BREVARD COUNTY
12793,121335,BREVARD COUNTY
12794,695739,ORANGE COUNTY
12795,969617,ORANGE COUNTY
12796,331392,ORANGE COUNTY
12797,443686,ORANGE COUNTY
12798,510955,SEMINOLE COUNTY
12799,824393,ORANGE COUNTY
12800,706290,ORANGE COUNTY
12801,881265,ORANGE COUNTY
12802,229990,ORANGE COUNTY
12803,584179,ORANGE COUNTY
12804,763447,ORANGE COUNTY
12805,656934,ORANGE COUNTY
12806,559514,ORANGE COUNTY
12807,838888,ORANGE COUNTY
12808,960484,ORANGE COUNTY
12809,551281,ORANGE COUNTY
12810,596604,ORANGE COUNTY
12811,426454,ORANGE COUNTY
12812,721654,ORANGE COUNTY
12813,468361,ORANGE COUNTY
12814,279158,ORANGE COUNTY
12815,459797,ORANGE COUNTY
12816,541018,ORANGE COUNTY
12817,641761,ORANGE COUNTY
12818,297280,ORANGE COUNTY
12819,291458,ORANGE COUNTY
12820,844384,ORANGE COUNTY
12821,703257,ORANGE COUNTY
12822,859085,ORANGE COUNTY
12823,410491,ORANGE COUNTY
12824,943421,ORANGE COUNTY
12825,718574,ORANGE COUNTY
12826,932388,ORANGE COUNTY
12827,351721,ORANGE COUNTY
12828,309998,ORANGE COUNTY
12829,268762,ORANGE COUNTY
12830,424571,ORANGE COUNTY
12831,149577,ORANGE COUNTY
12832,532140,ORANGE COUNTY
12833,326095,ORANGE COUNTY
12834,651908,ORANGE COUNTY
12835,840777,ORANGE COUNTY
12836,307188,ORANGE COUNTY
12837,511588,ORANGE COUNTY
12838,607786,ORANGE COUNTY
12839,571493,ORANGE COUNTY
12840,191807,ORANGE COUNTY
12841,492617,ORANGE COUNTY
12842,844357,ORANGE COUNTY
12843,273130,ORANGE COUNTY
12844,208983,ORANGE COUNTY
12845,335724,ORANGE COUNTY
12846,611097,ORANGE COUNTY
12847,496275,ORANGE COUNTY
12848,851519,ORANGE COUNTY
12849,534758,ORANGE COUNTY
12850,828449,ORANGE COUNTY
12851,201025,ORANGE COUNTY
12852,411745,ORANGE COUNTY
12853,567048,ORANGE COUNTY
12854,796318,ORANGE COUNTY
12855,278011,ORANGE COUNTY
12856,715542,ORANGE COUNTY
12857,419137,ORANGE COUNTY
12858,324371,ORANGE COUNTY
12859,211722,ORANGE COUNTY
12860,893033,ORANGE COUNTY
12861,477824,ORANGE COUNTY
12862,804505,ORANGE COUNTY
12863,861147,ORANGE COUNTY
12864,270787,ORANGE COUNTY
12865,911753,ORANGE COUNTY
12866,342413,ORANGE COUNTY
12867,214858,ORANGE COUNTY
12868,314349,ORANGE COUNTY
12869,950352,ORANGE COUNTY
12870,373932,ORANGE COUNTY
12871,618648,ORANGE COUNTY
12872,246872,ORANGE COUNTY
12873,688495,ORANGE COUNTY
12874,695407,ORANGE COUNTY
12875,718801,ORANGE COUNTY
12876,194169,ORANGE COUNTY
12877,811114,ORANGE COUNTY
12878,310706,ORANGE COUNTY
12879,318653,ORANGE COUNTY
12880,664495,ORANGE COUNTY
12881,389473,ORANGE COUNTY
12882,380503,ORANGE COUNTY
12883,804013,ORANGE COUNTY
12884,868208,ORANGE COUNTY
12885,596062,ORANGE COUNTY
12886,722817,ORANGE COUNTY
12887,647001,ORANGE COUNTY
12888,482694,ORANGE COUNTY
12889,175563,ORANGE COUNTY
12890,536307,ORANGE COUNTY
12891,982253,ORANGE COUNTY
12892,702843,ORANGE COUNTY
12893,659105,ORANGE COUNTY
12894,302694,ORANGE COUNTY
12895,148676,ORANGE COUNTY
12896,622555,ORANGE COUNTY
12897,594469,ORANGE COUNTY
12898,388961,ORANGE COUNTY
12899,852561,ORANGE COUNTY
12900,464745,ORANGE COUNTY
12901,636761,ORANGE COUNTY
12902,221000,ORANGE COUNTY
12903,943793,ORANGE COUNTY
12904,743257,ORANGE COUNTY
12905,210319,ORANGE COUNTY
12906,808373,ORANGE COUNTY
12907,865164,ORANGE COUNTY
12908,116943,ORANGE COUNTY
12909,696547,ORANGE COUNTY
12910,148647,ORANGE COUNTY
12911,949634,ORANGE COUNTY
12912,454980,ORANGE COUNTY
12913,954352,ORANGE COUNTY
12914,873685,ORANGE COUNTY
12915,777449,ORANGE COUNTY
12916,600988,ORANGE COUNTY
12917,394694,ORANGE COUNTY
12918,110658,ORANGE COUNTY
12919,723786,ORANGE COUNTY
12920,765031,ORANGE COUNTY
12921,121449,ORANGE COUNTY
12922,917015,ORANGE COUNTY
12923,380546,ORANGE COUNTY
12924,166516,ORANGE COUNTY
12925,161897,ORANGE COUNTY
12926,202652,ORANGE COUNTY
12927,557640,ORANGE COUNTY
12928,529170,ORANGE COUNTY
12929,569709,ORANGE COUNTY
12930,251000,ORANGE COUNTY
12931,989754,ORANGE COUNTY
12932,237902,ORANGE COUNTY
12933,510072,ORANGE COUNTY
12934,326677,ORANGE COUNTY
12935,820597,ORANGE COUNTY
12936,800774,ORANGE COUNTY
12937,343630,ORANGE COUNTY
12938,787715,ORANGE COUNTY
12939,705874,ORANGE COUNTY
12940,313316,ORANGE COUNTY
12941,582920,ORANGE COUNTY
12942,857691,ORANGE COUNTY
12943,175770,ORANGE COUNTY
12944,136778,ORANGE COUNTY
12945,351255,ORANGE COUNTY
12946,536747,ORANGE COUNTY
12947,766372,ORANGE COUNTY
12948,614271,ORANGE COUNTY
12949,548192,ORANGE COUNTY
12950,951581,ORANGE COUNTY
12951,403559,ORANGE COUNTY
12952,932680,ORANGE COUNTY
12953,513364,ORANGE COUNTY
12954,516507,ORANGE COUNTY
12955,701397,ORANGE COUNTY
12956,165848,ORANGE COUNTY
12957,176766,ORANGE COUNTY
12958,212130,ORANGE COUNTY
12959,525215,ORANGE COUNTY
12960,515536,ORANGE COUNTY
12961,372783,ORANGE COUNTY
12962,199915,ORANGE COUNTY
12963,235204,ORANGE COUNTY
12964,842457,ORANGE COUNTY
12965,319676,ORANGE COUNTY
12966,150049,ORANGE COUNTY
12967,667245,ORANGE COUNTY
12968,398893,ORANGE COUNTY
12969,501478,ORANGE COUNTY
12970,462697,ORANGE COUNTY
12971,377433,ORANGE COUNTY
12972,795283,ORANGE COUNTY
12973,728662,ORANGE COUNTY
12974,494987,ORANGE COUNTY
12975,681846,ORANGE COUNTY
12976,659736,ORANGE COUNTY
12977,699357,ORANGE COUNTY
12978,218238,ORANGE COUNTY
12979,468218,ORANGE COUNTY
12980,256752,ORANGE COUNTY
12981,759973,ORANGE COUNTY
12982,634245,ORANGE COUNTY
12983,742206,ORANGE COUNTY
12984,212553,ORANGE COUNTY
12985,237858,ORANGE COUNTY
12986,970337,ORANGE COUNTY
12987,629627,ORANGE COUNTY
12988,376178,ORANGE COUNTY
12989,654418,ORANGE COUNTY
12990,626870,ORANGE COUNTY
12991,721692,ORANGE COUNTY
12992,780961,ORANGE COUNTY
12993,778684,ORANGE COUNTY
12994,610074,ORANGE COUNTY
12995,583626,ORANGE COUNTY
12996,365916,ORANGE COUNTY
12997,311471,ORANGE COUNTY
12998,764459,ORANGE COUNTY
12999,635296,ORANGE COUNTY
13000,883828,ORANGE COUNTY
13001,571371,ORANGE COUNTY
13002,945950,ORANGE COUNTY
13003,459170,ORANGE COUNTY
13004,500728,ORANGE COUNTY
13005,529749,ORANGE COUNTY
13006,267797,ORANGE COUNTY
13007,232553,ORANGE COUNTY
13008,534034,ORANGE COUNTY
13009,826488,ORANGE COUNTY
13010,855059,ORANGE COUNTY
13011,451545,ORANGE COUNTY
13012,445992,ORANGE COUNTY
13013,757867,ORANGE COUNTY
13014,993720,ORANGE COUNTY
13015,586051,ORANGE COUNTY
13016,849272,ORANGE COUNTY
13017,709597,ORANGE COUNTY
13018,955219,ORANGE COUNTY
13019,449219,ORANGE COUNTY
13020,860773,ORANGE COUNTY
13021,540139,ORANGE COUNTY
13022,483812,ORANGE COUNTY
13023,106996,ORANGE COUNTY
13024,227995,ORANGE COUNTY
13025,920562,ORANGE COUNTY
13026,868775,ORANGE COUNTY
13027,215091,ORANGE COUNTY
13028,228095,ORANGE COUNTY
13029,146789,ORANGE COUNTY
13030,462692,ORANGE COUNTY
13031,241656,ORANGE COUNTY
13032,942352,ORANGE COUNTY
13033,677339,ORANGE COUNTY
13034,259727,ORANGE COUNTY
13035,456303,ORANGE COUNTY
13036,147478,ORANGE COUNTY
13037,354830,ORANGE COUNTY
13038,264686,ORANGE COUNTY
13039,551092,ORANGE COUNTY
13040,660758,ORANGE COUNTY
13041,931212,ORANGE COUNTY
13042,776955,ORANGE COUNTY
13043,998889,ORANGE COUNTY
13044,532595,ORANGE COUNTY
13045,480612,ORANGE COUNTY
13046,219201,ORANGE COUNTY
13047,704651,ORANGE COUNTY
13048,452987,ORANGE COUNTY
13049,837114,ORANGE COUNTY
13050,432442,ORANGE COUNTY
13051,823335,ORANGE COUNTY
13052,825080,ORANGE COUNTY
13053,428708,ORANGE COUNTY
13054,252616,ORANGE COUNTY
13055,600900,ORANGE COUNTY
13056,529946,ORANGE COUNTY
13057,935123,ORANGE COUNTY
13058,646825,ORANGE COUNTY
13059,265478,ORANGE COUNTY
13060,995334,ORANGE COUNTY
13061,714111,ORANGE COUNTY
13062,401552,ORANGE COUNTY
13063,503609,ORANGE COUNTY
13064,571107,ORANGE COUNTY
13065,490307,ORANGE COUNTY
13066,714098,ORANGE COUNTY
13067,191538,ORANGE COUNTY
13068,689154,ORANGE COUNTY
13069,771554,ORANGE COUNTY
13070,911733,ORANGE COUNTY
13071,784778,ORANGE COUNTY
13072,473616,ORANGE COUNTY
13073,203283,ORANGE COUNTY
13074,920480,ORANGE COUNTY
13075,489003,ORANGE COUNTY
13076,938274,ORANGE COUNTY
13077,450119,ORANGE COUNTY
13078,859639,ORANGE COUNTY
13079,938208,ORANGE COUNTY
13080,851440,ORANGE COUNTY
13081,720542,ORANGE COUNTY
13082,725815,ORANGE COUNTY
13083,153255,ORANGE COUNTY
13084,464362,ORANGE COUNTY
13085,819045,ORANGE COUNTY
13086,506234,ORANGE COUNTY
13087,730501,ORANGE COUNTY
13088,266487,ORANGE COUNTY
13089,957737,ORANGE COUNTY
13090,567971,ORANGE COUNTY
13091,820945,ORANGE COUNTY
13092,760960,ORANGE COUNTY
13093,286671,ORANGE COUNTY
13094,741132,ORANGE COUNTY
13095,303489,ORANGE COUNTY
13096,436625,ORANGE COUNTY
13097,658325,ORANGE COUNTY
13098,477352,ORANGE COUNTY
13099,273613,ORANGE COUNTY
13100,564568,ORANGE COUNTY
13101,572409,ORANGE COUNTY
13102,770594,ORANGE COUNTY
13103,813408,ORANGE COUNTY
13104,302168,ORANGE COUNTY
13105,491420,ORANGE COUNTY
13106,135813,ORANGE COUNTY
13107,264948,ORANGE COUNTY
13108,891720,ORANGE COUNTY
13109,237553,ORANGE COUNTY
13110,575145,ORANGE COUNTY
13111,560507,ORANGE COUNTY
13112,959880,ORANGE COUNTY
13113,592855,ORANGE COUNTY
13114,197682,ORANGE COUNTY
13115,900111,ORANGE COUNTY
13116,934006,ORANGE COUNTY
13117,465646,ORANGE COUNTY
13118,184431,ORANGE COUNTY
13119,902713,ORANGE COUNTY
13120,823328,ORANGE COUNTY
13121,822928,ORANGE COUNTY
13122,589857,ORANGE COUNTY
13123,864680,ORANGE COUNTY
13124,854620,ORANGE COUNTY
13125,206836,ORANGE COUNTY
13126,536178,ORANGE COUNTY
13127,307876,ORANGE COUNTY
13128,479119,ORANGE COUNTY
13129,872628,ORANGE COUNTY
13130,491330,ORANGE COUNTY
13131,725173,ORANGE COUNTY
13132,237428,ORANGE COUNTY
13133,155065,ORANGE COUNTY
13134,483350,ORANGE COUNTY
13135,636681,ORANGE COUNTY
13136,885668,ORANGE COUNTY
13137,246937,ORANGE COUNTY
13138,803142,ORANGE COUNTY
13139,769172,ORANGE COUNTY
13140,786150,ORANGE COUNTY
13141,635148,ORANGE COUNTY
13142,608235,ORANGE COUNTY
13143,110077,ORANGE COUNTY
13144,300750,ORANGE COUNTY
13145,959625,ORANGE COUNTY
13146,478608,ORANGE COUNTY
13147,239108,ORANGE COUNTY
13148,289621,ORANGE COUNTY
13149,774742,ORANGE COUNTY
13150,250232,ORANGE COUNTY
13151,119403,ORANGE COUNTY
13152,631963,ORANGE COUNTY
13153,231562,ORANGE COUNTY
13154,837100,ORANGE COUNTY
13155,480557,ORANGE COUNTY
13156,682277,ORANGE COUNTY
13157,148604,ORANGE COUNTY
13158,401462,ORANGE COUNTY
13159,122048,ORANGE COUNTY
13160,165845,ORANGE COUNTY
13161,311085,ORANGE COUNTY
13162,988678,ORANGE COUNTY
13163,575603,ORANGE COUNTY
13164,369187,ORANGE COUNTY
13165,959500,ORANGE COUNTY
13166,786083,ORANGE COUNTY
13167,478764,ORANGE COUNTY
13168,600099,ORANGE COUNTY
13169,779905,ORANGE COUNTY
13170,515788,ORANGE COUNTY
13171,185686,ORANGE COUNTY
13172,755664,ORANGE COUNTY
13173,511139,ORANGE COUNTY
13174,816879,ORANGE COUNTY
13175,250475,ORANGE COUNTY
13176,683593,ORANGE COUNTY
13177,685395,ORANGE COUNTY
13178,511889,ORANGE COUNTY
13179,778786,ORANGE COUNTY
13180,867003,ORANGE COUNTY
13181,596685,ORANGE COUNTY
13182,656496,ORANGE COUNTY
13183,269339,ORANGE COUNTY
13184,368399,ORANGE COUNTY
13185,686494,ORANGE COUNTY
13186,261305,ORANGE COUNTY
13187,559201,ORANGE COUNTY
13188,756016,ORANGE COUNTY
13189,155418,ORANGE COUNTY
13190,226886,ORANGE COUNTY
13191,285299,ORANGE COUNTY
13192,761394,ORANGE COUNTY
13193,171538,ORANGE COUNTY
13194,579438,ORANGE COUNTY
13195,730882,ORANGE COUNTY
13196,666245,ORANGE COUNTY
13197,663816,ORANGE COUNTY
13198,816908,ORANGE COUNTY
13199,927176,ORANGE COUNTY
13200,118279,ORANGE COUNTY
13201,485134,ORANGE COUNTY
13202,621093,ORANGE COUNTY
13203,887786,ORANGE COUNTY
13204,976963,ORANGE COUNTY
13205,171354,ORANGE COUNTY
13206,223569,ORANGE COUNTY
13207,874839,ORANGE COUNTY
13208,163785,ORANGE COUNTY
13209,404357,ORANGE COUNTY
13210,356410,ORANGE COUNTY
13211,411042,ORANGE COUNTY
13212,579851,ORANGE COUNTY
13213,457205,ORANGE COUNTY
13214,348516,ORANGE COUNTY
13215,354768,ORANGE COUNTY
13216,553363,ORANGE COUNTY
13217,105251,ORANGE COUNTY
13218,859193,ORANGE COUNTY
13219,621462,ORANGE COUNTY
13220,798936,ORANGE COUNTY
13221,231472,ORANGE COUNTY
13222,945780,ORANGE COUNTY
13223,912706,ORANGE COUNTY
13224,816114,ORANGE COUNTY
13225,596130,ORANGE COUNTY
13226,984312,ORANGE COUNTY
13227,821277,ORANGE COUNTY
13228,309157,ORANGE COUNTY
13229,361235,ORANGE COUNTY
13230,102176,ORANGE COUNTY
13231,804911,ORANGE COUNTY
13232,772257,ORANGE COUNTY
13233,274476,ORANGE COUNTY
13234,762155,ORANGE COUNTY
13235,444419,ORANGE COUNTY
13236,712892,ORANGE COUNTY
13237,404344,ORANGE COUNTY
13238,859833,ORANGE COUNTY
13239,654071,ORANGE COUNTY
13240,307361,ORANGE COUNTY
13241,661469,ORANGE COUNTY
13242,994620,ORANGE COUNTY
13243,880690,ORANGE COUNTY
13244,194202,ORANGE COUNTY
13245,891057,ORANGE COUNTY
13246,165407,ORANGE COUNTY
13247,689653,ORANGE COUNTY
13248,421671,ORANGE COUNTY
13249,163087,ORANGE COUNTY
13250,401329,ORANGE COUNTY
13251,976110,ORANGE COUNTY
13252,377423,ORANGE COUNTY
13253,434445,ORANGE COUNTY
13254,721467,ORANGE COUNTY
13255,852040,ORANGE COUNTY
13256,983805,ORANGE COUNTY
13257,122310,ORANGE COUNTY
13258,261195,ORANGE COUNTY
13259,848059,ORANGE COUNTY
13260,144058,ORANGE COUNTY
13261,310058,ORANGE COUNTY
13262,765474,ORANGE COUNTY
13263,883938,ORANGE COUNTY
13264,240987,ORANGE COUNTY
13265,835954,ORANGE COUNTY
13266,720821,ORANGE COUNTY
13267,393237,ORANGE COUNTY
13268,322494,ORANGE COUNTY
13269,894219,ORANGE COUNTY
13270,893303,ORANGE COUNTY
13271,457288,ORANGE COUNTY
13272,491403,ORANGE COUNTY
13273,115431,ORANGE COUNTY
13274,172352,ORANGE COUNTY
13275,237304,ORANGE COUNTY
13276,234391,ORANGE COUNTY
13277,946028,ORANGE COUNTY
13278,329300,ORANGE COUNTY
13279,483441,ORANGE COUNTY
13280,858092,ORANGE COUNTY
13281,300231,ORANGE COUNTY
13282,316711,ORANGE COUNTY
13283,921064,ORANGE COUNTY
13284,336959,ORANGE COUNTY
13285,627073,ORANGE COUNTY
13286,895145,ORANGE COUNTY
13287,388300,ORANGE COUNTY
13288,812333,ORANGE COUNTY
13289,859869,ORANGE COUNTY
13290,593324,ORANGE COUNTY
13291,644121,ORANGE COUNTY
13292,160039,ORANGE COUNTY
13293,703203,ORANGE COUNTY
13294,365592,ORANGE COUNTY
13295,289109,ORANGE COUNTY
13296,808360,ORANGE COUNTY
13297,483430,ORANGE COUNTY
13298,358365,ORANGE COUNTY
13299,832045,ORANGE COUNTY
13300,877579,ORANGE COUNTY
13301,216963,ORANGE COUNTY
13302,278651,ORANGE COUNTY
13303,616774,ORANGE COUNTY
13304,612246,ORANGE COUNTY
13305,374166,ORANGE COUNTY
13306,712863,ORANGE COUNTY
13307,705303,ORANGE COUNTY
13308,373967,ORANGE COUNTY
13309,765408,ORANGE COUNTY
13310,545674,ORANGE COUNTY
13311,239693,ORANGE COUNTY
13312,335372,ORANGE COUNTY
13313,330661,ORANGE COUNTY
13314,650664,ORANGE COUNTY
13315,164670,ORANGE COUNTY
13316,634378,ORANGE COUNTY
13317,166999,ORANGE COUNTY
